week_number,start_date,start_time,type,name,distance,moving_time,elapsed_time,average_speed,max_speed,total_elevation_gain,average_heartrate,max_heartrate,average_cadence,average_temp,pr_count,average_watts,total_photo_count,achievement_count,kudos_count,comment_count,athlete_count,start_latlng,end_latlng,map.id,map.summary_polyline,date,month
23,2022-06-07,18:02:08,VirtualRide,La Vuelta 2021 | Stage 15 - El Barraco,25.1497,58.78333333333333,58.78333333333333,25.6716,64.0296,418.0,141.9,171.0,88.7,,0,142.6,1,0,19,0,1,"[40.378584964200854, -4.818082982674241]","[40.47851191833615, -4.6484459191560745]",a7271088473,cmmuF``l\EpCY~AiClGc@b@OBw@F_AcAw@yA}@i@gAGk@]_@u@Y}@_@y@U?WPI\MfA@lBLvEZtDNfA@fAAb@g@n@ULmAUuBeAg@m@q@uAeA{@sAAmA^mA?wDqByAaAuAuAcCsBeAkByAaFQ]i@u@_BmCc@eBy@gE[iCCc@BwEDsB\cEFcD@sASkAaCuEy@wAk@u@}CoDWQs@[[?mANaAr@o@TYE[GgBuBoBg@qAo@mGoGaAuAoA}@i@}@y@aBa@qBa@{Cm@cBGc@Ac@Be@j@s@p@m@d@_ALc@TsBTiALsBJe@\eAFg@BqAXuBAg@Cg@y@cFO_@S]YS]Eu@b@k@jB}@~A[R]H]AeBo@MYC[D{@Ay@Uq@_AeAoAiAiBy@oEGmB_@q@@y@L_CFm@Pc@Tc@Hm@@m@Ri@j@e@Ve@?a@UGGSg@SoBKsBDoDQcBIgABw@V}CDkACsASuAiBqIe@_Ao@g@qSmKOEq@CgBP_@RKL[|@GhA@XRlAMx@KXQTWHmB@u@Xq@f@y@FqE_@WGc@]}BaFa@s@yC{B_Ca@WQYg@Gk@Do@Le@`A_BN[BQF_A?kBJ_BAa@W_B@MHUXEnAVd@@`@G^a@D]QkAOa@ISk@i@_Bo@}@k@gAyAiJkP_@k@cAgAmA{@uCeAsJwCcDk@oD]oBBkX`DcA?eBYqAk@iAcAa@g@cAkBwIuQoAoBkAsAg@c@cAq@u@]{Ae@aYeGwBy@kAq@sAo@yA[_CEaIDcE\oHx@cANcA\oE`CcATy@FqAEgRwBaBKoLHyEQiDc@gI}AmBYa@JEFMv@UtKEx@EFg@NaHMm@MgCy@e@g@qBoHE[QkBg@mI?uADqCCoAa@qCYsAo@eBwFoJ[w@Mg@MmABsBtA{QDeA@mDWcNiAic@E{AKyAScAYs@aAoA_DeBsBiCqAqBa@y@WkAMwAFkBP{@zCwJh@iClAuHbE{WXgDFyCOyEi@gIaJqsAa@iEo@gFyQieAc@kBa@qAwB_Fy@_CgC{KeAsDkAcCkBiCgFqGuGuLwAoCg@kA_BkGsBoFqBwGg@yCaEw\]uAoAwAGSKiEWsAmDwJcAuBeEwGaBsBmDkD_B_CiByDMY[sAIuABqAb@uBl@eAlDiDdByC~A_Dz@gBf@wAnAwG`@qCJiC@eCFyBVcD|F_m@`@iDhAkOJqB,2022-06-07,6
23,2022-06-06,10:26:23,Walk,Morning Walk,6.0073,60.56666666666667,60.86666666666667,5.9508,10.386,128.0,102.3,137.0,62.2,22.0,0,,0,0,19,0,1,"[53.76247116364539, -9.803129117935896]","[53.76256889663637, -9.805095009505749]",a7263424566,mncgIptyz@U_CAk@MaCIa@?OSgB_@mEEaAAuCGcBAqAEiCOkDGg@a@wM?GDIE@Bc@Fc@Og@Ou@KcCQcCCg@Dk@KuBOwACg@?k@Bs@MoAAo@Gm@?aACw@Bi@G{F]uEBe@Cs@?q@UmDGkBGq@IcCAiCMe@KIYNWXm@~@g@l@mClEe@~@}@pA_@ZUL[TSHSZs@j@{@`Am@Zk@f@gBpDkBdDUb@Cf@RbAZnCBn@Ez@uA|CYr@Wd@e@h@_@|@q@nAeAdCk@pBWh@S\MXI^OT[VYFa@Lw@Na@PSLm@p@O@KAm@[c@]YOQAEHAP?l@ANIJGBgAMMG{@}@MUOEGBYV]h@s@hBWf@Wz@Ox@Cb@A^Dv@@r@WhAGJKLSPWFw@QUOMAkA?}A^QRD~AJ|@HpBFp@VjETtBJ~BRzBBl@TzBFdALfA^lBlAvCf@z@~A~D~AnC~@fAjAjAPRF^EdA[rBMpA@j@HPPNf@r@\\\j@j@n@bBfCVZ|ChEVXx@hAlBbCXNP?^GdA_@RGb@C^@\CPEVOXW|@{AL_@J_@HeAL{@Nq@FOPKr@QzAIPGZCj@YROj@OVEb@H\?VFn@DHDdAFV?XC\Db@?TCR@REl@s@LSRm@RYTi@^oAJMJe@|@oAHQJOL]TQDSLY?Qf@wBJiANw@Da@\kANcAKGSCEG,2022-06-06,6
23,2022-06-05,08:53:08,Walk,Morning Walk,7.6553,143.55,150.6,3.2004,8.524799999999999,830.0,131.1,176.0,55.5,22.0,0,,6,0,30,0,1,"[53.77955230884254, -9.638305194675922]","[53.77959136851132, -9.638187680393457]",a7258198076,eyfgIlnyy@DXUvC\j@PPfDb@|BPbBWJKLEVSVEbAl@b@f@JF^GVJb@Id@?PNr@Ef@N^IFDL?NPB?HG@BFAPKv@j@NKRDZWPYZWTLNCPGNFNNDAf@VVPVFJCNDFSB?HMbA[ZQPUb@?VETHTIJUV]t@BVEPOl@CdAQt@_@zAkAN_@NWPONWNQ\Wj@YNMDMh@[PQR[JWp@QrAh@\^b@RVVRDNG^Dz@p@RAh@YCHVFd@CDKROXL\EFJNBZR^BPJHGXRb@GPBLQNId@GNFHCDHTNn@JJDPPP\\XHLDNLFP^\N\j@RRTFRLJNPHj@p@`@p@\dANr@hAhBb@jA\fA`@hBD^Vz@`@zBXnAd@bFFf@Rz@RjB?^Ht@Ln@JNL~Ad@fAAZDf@JTFVNzADn@Hd@@f@LZVjAHbAThADb@H`@J`CBTHXGh@Df@?x@Ft@CXHn@?fAAJJtBBfBFv@GRDr@ALMh@S?KGw@NIGIDo@CWNINCl@FfAEh@Aj@AA?RI?CHCdAId@@j@CXBb@Cf@Bp@GvAOr@i@nBA^LAYCCBHAL@IAA_AFIXA@a@HEAWF[B_@BGAYDi@GiADS?o@ESFSCO?SHYASHw@F?BEJs@GwA@OEc@@SFSN?^Sb@EXJ@Eb@Gf@FBMAMFg@CS@UAGFICWDG?EEU@k@CQCw@E[EcADoAES@GIc@?YEq@BQCk@I_ABOCM@m@OaACq@K{@Sk@Es@UmASc@CSAc@I}@Ci@QeA?e@Ke@KeA_@aAW}AYkAGcASqAEk@Mi@Gs@EeA[qBEo@WaA[{ByAkGGKQi@O_@k@{@Se@U}@Cc@Yq@IGOWe@k@Q[k@WYWKAMW@AEOOKCGG@KGIOIWI?QMEOYYK[KAa@QSU]EGKSAMKM@EDEPG@CDU@_@MMMEDWCIDGAEEAHW@m@QQ@KGm@?]Jy@C[LWASG{@c@g@EoA{@KQeAm@UEo@TIPo@x@[LIASZEBORc@ZOFKRu@~@IRQFGHIBOVa@\e@PYPW?OHa@L[AIDWTq@B]EILCRYXK@UKk@Be@VWVs@L[TG?KRi@Gc@U]Iu@]SR]GSREH_@ZKDMCMJQEEQm@QUHGHWMO@}AQ[JMOkA@MG_AIc@YOCc@e@WIK?WNYZeAJWE_DAw@Iw@QeAa@QSEqADs@RaAIK,2022-06-05,6
22,2022-06-04,15:21:59,Walk,Afternoon Walk,5.3039,60.21666666666667,65.48333333333333,5.2848,12.2688,41.3,93.7,128.0,59.3,29.0,0,,0,0,24,0,1,"[53.76240687444806, -9.805191904306412]","[53.76266428269446, -9.804909015074372]",a7254193442,_ncgInazz@FBBHC^MZYvA?h@MpAS`AQl@Cn@Gh@Ql@W`@w@|ACT@F`@\FBVXDJNLp@pARdADPFFl@^ZHL?jAf@f@PH@DDBv@Cb@Mv@KzAAl@QlB?^YvCAhAEp@]lCIhBOtASfC_@fDIlB_@pEYhCI|Ac@zD]jBKN]Rm@LSJyBjAg@Pg@XwCdAmA^u@^}Bn@uAd@u@PiA\iB\aAXi@Xw@z@M`@QbAOb@S^ICWFCBa@b@G\?`@DbAF`@Bf@FZLhB@f@@`@AhBEfAIz@YfBU\Id@Ur@a@n@YZEZD\?ADBJAREBBEv@@NZpANVNBVIhAc@LOH_@Bs@AW?{@r@wBXo@Tu@l@sAL_@VoALy@HgAF}DFMBAP@THn@n@PH^`@RChAm@RAT@ZRNBd@Bx@Id@LVNZHTRx@XNLTAh@K\Dp@\jAt@VXZTFALg@NmA@?CB@?@o@EwAEg@HqDz@oMHgCp@sIzA_NNiBXqC@q@ZyDp@}FFaAPiEd@eGXiCBmADa@A}@GSQK[Ca@Um@QSMWI_@Us@{@MY_@i@Sa@?EICMT`@o@?GE?CNCD[]WCADCACF?h@BICFC?A]JB?YKq@@_@EKZq@PQXeADw@Lc@fAyFTs@VmABa@IK[?ECEIC??GC?DICMBI,2022-06-04,6
22,2022-06-04,08:49:33,Ride,Windy 💨💨,107.976,260.1333333333333,306.3,24.9048,51.3288,911.7,141.8,188.0,66.3,21.0,2,117.8,0,6,35,0,1,"[53.762619104236364, -9.805240854620934]","[53.7626189365983, -9.805123005062342]",a7253258620,iocgIxazz@dAuEgHivA~VwDnRqWrKgZzL}@xTlG`P|Nro@dBxLzHpFkBtFxEbC|OzNd\hLtL~iA`Tji@fRbRoAlSb_@~Cv@dd@uTvEq\vH}QnDiT`KsVhLoMzJfKlm@xJtW_TfU[rUgY|EkAhPyYtDuQzIuUvIoN`F{CrGyOjc@yr@vUc[pIkc@nCoDhOd@t]uLz^hIrFk@tL`Lxc@dR|C|JrEzAfMkIlLlA|YkG~b@hAzGwp@lHyJnFgh@mBi]_@wv@mCgd@i@e`AtCuUc@eOwA}NeKoZmHq`@kPkf@mNoHaGmSqR}StAgGpQeCbGkH~D`CdDdHtZrBhBlC^zIaL`V}@xHlPnn@nKfSbEhDrVlH|IrHzJpAj@fHmAbOrIzVeAfPqIpTUrLgHrc@kAvj@}D~S_Cn]dGxzB~Hfu@hOlr@|M|Nb\lHnTp`@j@pLvHdRtOfSlNjFvLdQ`Mxl@aAtt@la@lgApBtc@pFbNvFx^bFzp@B|_@mDvOnFvaA@bT|Drc@~CzNI`QhGtML~JeB~OhMd]wAnR`@~_@mB~WcCb}AiJj\~BlZkDbYfS|r@pBrRlDpJZxP`J`R~FhYqDtLkFhFo@pKmNzY}MtDoDdLu`@B{MwG{`A`Scs@b@{G_ZaKcF_Hwt@}MsDuCsGqAs^{CeShImjAwFyOuAoKWoQ~A_XmHqNcA}WmDgDiDwOkLiRkOsRwA{j@{B_WyCkMyI}PhEqu@~Ocq@rBu`@jQmTfPi]hDmTfDkHdN}LvA}HeBaJGuMjEwPlAoRnYio@xMuk@`Kcw@xEms@@_YpDyh@bHwe@gLqWoAeO{Sy^qXgFwPiPcAjHz@kAQyF}RoaA{Fyt@wEomBpByNAsJlFi^h@{b@jHod@DiJlI_TxAuRoI}TZ{XqLkBgIkHwUiHyDaDcLiTaPko@vAeIdKsSGaHoBmEg[sBgIaL}GnHkPbCkBzFtQjRlHrUrNrHvOje@fHt`@bK~Y~AtNd@lO{ClXf@`}@tDdu@Gze@pBv_@uFzg@}GnIcHhq@ad@oAsYnGyLiAsK|HwFoB_DqJ{c@_SgJaK_h@eHo_@vM}Mu@}BbCuJbf@aVh[sPj\yOxReHtPmFxD{IrNiOng@}PtZoEx@}UbYqUd@kWnSem@}J}IyK}MpOoJfVsDrT_IlRsDdZge@dUsC{@kSk_@wRtAwg@}QmpAqWuh@nHyX_H{i@a_@}W_Ki[hNsBdD{AtQBxc@uItVsOvTwBpI{J{JnFaSw@e@,2022-06-04,6
22,2022-06-03,18:25:23,Walk,Evening Walk,5.5255,64.78333333333333,84.86666666666666,5.1192,18.460800000000003,41.4,98.4,126.0,59.5,28.0,0,,0,0,19,0,1,"[53.76278741285205, -9.804937094449997]","[53.76270828768611, -9.80503792874515]",a7249674776,kpcgIz_zz@JPJJ^PPBBJSrAc@jAKr@AZMZ]vBu@~BWdAIn@Cr@d@bA`@j@BNf@j@NDdAdAr@`@V\l@Xl@NPJBBBJBd@MrCo@|IU|AKnAEbAi@xF]lC]vFWlCGhAEXOxA[zBKbB_@rDO\_@V[Le@JYNe@^m@VgAj@oAb@q@^iATc@VuBn@i@Xy@Pa@Te@Lw@J_A^_BVoAf@_@TSRg@t@i@hBGLULG@KEQ?YMOOKQ_@yAk@yD]uAk@}A{@yCw@yBSq@Ig@_AwB[eAk@aB_@oADFHZd@bArAhEXh@`@tAj@pAh@nBVl@x@nCv@`Db@nA`@|Bf@n@JDNEd@_AJOL?DB@C@FBFIKFSAQACH_@n@_ARQXIb@WfASxBo@dB_@~Am@t@]ZK`@ItCeAh@KTOxAo@VOVK|@k@fA]~@a@LYJe@B{@XcBHuA~@sIfAgNN_ADaAR}ADmANcA@y@FeAJcANgCb@wEEoBEQc@MOKe@Sy@U_@]o@Yw@m@Ye@EMc@c@KSIa@@@DQBDI^INHE@CBHFC@GI?CDGRHJHEA@AEKRMFEFEV@R`@gB?EAG@CE@QZ@EIA?Cz@FMc@ED?I@@CIA[Um@@e@d@q@`@w@Fy@Jo@b@iBPk@LwAf@oBJs@AKKKi@CCU?A@B@CA[EC@@CNACEEA@L\ACCDBDEE@DBb@Ac@E??BFn@AKDLAW@F@CBBHZ@@@A?HJDAEBDKa@EEBW?MBQRHAE?GOGOL@@?AA@AUECCB?CBALhADB@KCE@?Fj@AOQy@F`@@GB?GY@?KK@I@@ABBCEB?P?GC@B@@CCDAC@AAIFGIDAECACHJFDIC?@CFCH@KFG?CF?ICE?CP@QAGD?CAN,2022-06-03,6
22,2022-06-01,19:47:10,Walk,Evening Walk,6.6067,67.4,69.51666666666667,5.8824,16.8372,26.1,100.4,113.0,61.3,23.0,0,,0,0,0,0,1,"[53.338823206722736, -6.552182072773576]","[53.33862539380789, -6.552377538755536]",a7239469549,svpdIdv~f@@ERCLGR?NWGq@Ke@Iw@Ju@By@h@iCR_@|@gAHGLEVURg@LIj@@lA\d@?XIDW@]DWTq@^k@XQNWLa@J]Hq@Nq@NmBNe@V_B\wAJSHJ?AGUSa@IGGSSSAa@BUAOaAoAk@mAUY]_AUe@W_Aa@aAO[Qi@g@}@[w@y@eCE]IUOWYu@[a@CFI@YKGGGOWQQGOYCYDWIEAGo@c@g@M{@e@[Ii@e@_@SQSWOSUQEECKUOIc@g@IAQQUOO]Lq@Ya@SSk@Si@k@s@e@QSm@c@kAwASIUQmAgAU[IIICoA_Bg@i@gBeBUK[W]k@{@o@Y]i@k@q@g@m@u@_A{@W_@y@g@e@o@aAgASWg@[e@q@y@m@e@s@a@gA_AsB_@aASa@QUe@gASaAOg@WmEQ_GEaEBkGN}DHi@l@oCl@_B|@oCh@eAV_@^c@j@[d@_@RUN_@TQ`@?TNv@bAPd@Hb@F^@^Jn@`@vBJ\Jn@TbCHjB?\HpBBrCLvBDnABj@VdBf@dBx@nBHXTdA\hAr@jD|@fB\b@lAjBd@~ABb@AZ@`@Fb@T`ATlBJ^Lv@d@tAf@z@XfAZr@XbAz@|B@L`@fBJ`@Xr@Ll@ZhBDr@AFTpADHr@j@`@DTRXNVZVRV`@\Ld@p@`@VLP@A@PBQDDADFLVLZ`@\XVNd@d@l@NNTNPXPZj@LLLDTZ^TRRVd@J\Fd@FFBNCZJVFJVXb@t@Pn@Td@RXZz@@FFBLt@V^HVJb@Tf@Pn@TTRN`@n@j@lBP\hAxANZZb@CBEACDi@tBQhA_@|AE\Mf@YfBUfAIVs@p@OXK\MrAMHW@_AIuASQNMZOHm@LURU\]r@]l@Ov@IbA?`@PpBDtAIRYJSFQAEl@BFBAFBDD@HHS,2022-06-01,6
22,2022-06-01,15:57:57,Ride,Afternoon Ride,28.0508,54.15,55.03333333333333,31.082400000000003,45.345600000000005,82.7,149.6,179.0,74.9,22.0,1,155.6,0,2,34,0,1,"[53.338714241981506, -6.552423471584916]","[53.33882060833275, -6.552317943423986]",a7238036274,}updItw~f@QQAG@_@FO^?x@RHTf@hCh@hBBh@g@zEe@vCSlCa@xBE^@VJRx@z@`H`HjAfB~DlIdMrY`AbC~@fDd@jDZ|Az@nCbArDlCtG~A|Ed@fAl@`AdDtD`AxArCpF~@`Cp@nCxDjTJzB@zAGz@Kx@s@~BYnAMv@e@bIAzAJx@HVzApCj@v@xAzAj@t@jC`FrB`CRj@Pp@n@zEJtAAtAq@`Hq@bKUnDSnFKpH?fBRfJRpDz@|Jp@xFx@rFPd@`@t@FT@p@GdBDjBl@tM`@hE|Gvg@~BhRXzEdAr]V~Fd@jFb@dDl@`D~FdWrC|KdFlT|Ib^tEtQf@|BnApExAdEzAjDpCbGro@tsAdX~i@xWbj@`AjBh@b@R`@f@fBlCzFhAzCh@dCdAvFd@pBEZeAF{Bf@}Aj@cGhCmCb@{BFoCm@uIkA{@@e@La@\]f@kDfI}EhKiAtBk@n@m@`@]L}Gp@}Al@mAl@{G`EaSrKsBnAmA^qBX{An@sAjAgEpE{Av@oAXo@BoACkBi@wGeDsCk@sBCgAJ_JpB{BXqBFcCCsFk@kK_CuG{B}IkDoCkA{CaBqBmAsEcDoDuCsGyF{AcAwGaD{CkAeFgBmG_BuOBgJNsBJaIx@KEOa@q@kI]oFY{RE}MsAqToAmJwBoK_DyP{AqHQiAe@qHq@wNKeDe@_IUwFq@oF]}DCmBHcC@qCEsASiAmAoEm@cD}@uCaAuCKcASeD[kCoA}FqE}TkA_HaAsG_@sCe@qEM{A]yGQ}AIeGNmC~AqJHw@Bw@{AaMcCiQYkDCkATkE`AuLj@}C|DuQP_AHaABk@A{IDkID}BS{IJaBh@cCdAaCp@sBJg@NcCJeAt@cEn@sAtA}BZu@Vw@h@oCzEc_@bAaL`AsMDMTIHUDy@BkFl@aGh@}DT{@lA{CNq@@O_@sBOkC@mALgA\gBBg@Ec@q@}BSoBSaD]_C[o@UUy@_@UQQg@Ck@Hu@f@_B\eBt@wF~@yCdB_Ht@aDF_AGy@c@mBkC_Jm@aC]qBUoBEq@@_@JWNOrFgCzEeCpEkCV]Nk@JoA@w@EiCo@{KAy@Bu@TgBJgB@eDGqED}@Lu@nHoWzBgHnHyVnDsMN_@FIXCrBrBpE`Ft@h@~@~@XBHGPu@TwAP_Cf@iD`@yEGg@i@_Bm@aDIIeAOGBO^BLFH,2022-06-01,6
22,2022-05-30,19:16:07,Walk,Evening Walk,5.001600000000001,52.78333333333333,56.3,5.6844,11.6136,279.0,77.5,109.0,61.4,22.0,0,,0,0,0,0,1,"[53.33893829025328, -6.552359517663717]","[53.338757241144776, -6.552336886525154]",a7229029790,iwpdIfw~f@?SFEP?XEb@?@C?QE[KoD@[Fo@TeAX}@NYNORe@LK^MXETk@HIL?n@HZFVHJ@L?\OVAx@yCVYt@wBRkAF_ALk@Fe@l@oDFMDQPMFDCOOUSSGCIKDuAIk@EIo@m@m@iBMg@m@[MKIa@k@qAW_@I[a@e@MUe@}AEq@My@GQs@_A_@kAE[MIEIMIWPEAEGKCaAm@USSs@e@I_@QUCM@MSUGYcAU]ECO?IDMM_@EQGQQEa@KMGOY[WCYQa@GK]Yk@GGIFq@dBQZSLWXy@hAk@|AK\SXm@~BKXWV]x@[h@M^MRi@rACPGLWVg@p@w@rAOFKBg@Cg@Fc@?WEq@SQQUKU?YScAUKGc@O_@A[DWAw@ZO?EGMEg@Hs@ZSP[FcB~@WFc@PMNmAbBq@lAq@v@q@h@_@f@KXQLs@`A]^EL@j@CTHhAd@~EHjA\xCJj@|@bDX`@Td@Rt@f@|@VZ\TRHf@Cx@TVAZFj@?b@ErAa@f@CLEZJn@D`@I`@SZGXKf@?TCv@a@v@WnASPKv@Gb@MNATOF?JFJRFh@?d@JjAXjBPx@j@tBl@xAPZh@p@Tf@PVvAbBPLPVjAnALHTIPBj@RRLJCHSLCLQdAkCASBUBEd@O^WD?DBd@l@RL~@hAPJPQL_@Jq@Ne@b@qBNGBF@EAPXCKGC@GI?CFMCDACENBBACBRNDBAB@@DC??DGH@C@@@IBBHGSKAGKICI@BBDAUHR?CAB@@BIEG@ABBCLI?CDFMCHBACHLB?@UM@ACIBA,2022-05-30,5
22,2022-05-29,09:18:44,Ride,Morning Ride,80.02860000000001,207.6,244.66666666666666,23.13,53.856,1113.6,140.8,170.0,60.9,22.0,18,136.7,0,19,39,0,4,"[51.872438, -9.563602]","[51.872402, -9.56377]",a7221465084,uir{Hp{jy@n@nBp@e@lAwGa@yc@pAeJnLuIhIeSff@cOlHeIlGy|@|W}rAfKu@dLmEfQ}Aha@|LrDhEjMfZxFzEjn@eGrQkHfSr@lF~Bj\x^zQbr@|Ft[~AhZfMdcAvEzFzIqCzCmFrCqP|A}@lG^bPjWrEvRU`VzAlN}ChOu@fTzCnEhGbA|L|R~CpNcBdLhGfFfB|Rz[nT|R{BjA_FvAyVfAqBh`@kBfObKrUrH|BeD|A}PrD_CbAiDpD_BrFoQq@mQlHaAhB}BnGmY_@mHeCkEaLoGuO|OuErIsDl@cM_GcCyPf@sJ~D_UrEcNbLcQ`Lm]vIQ|IyElL|S|MhGvGbMnHtUtDpF|VMnD{A|BiE_@oWbFqM`NsSdBqGe@AhFbFbBjHdEjCxCqI~AcR|DbBzFaBxRR|FbPbHz^|I[nOx@xGfEdDrHnBpKzNxZvGl]`I|FlDlJ`KbKrFrK|I|@jEsUjFY~EbPhNrL~H~NfNfm@`M`X|ArLM~ZtA~Kb\|k@|Ppm@bQp{@pZzu@rSb|@vFln@uAdq@f@lQxQzt@zFdh@tMhj@PhZgCjLoAlRlCpeAiB`DqPdFeItLkEtOqH~A}D|FqK`D{AbE}@jMyAnA{DQyDyFq@nAx@nDXe@w@EbAYiAd@oBkGeIaA_EqO}WiF_SvBcLxHyI~AgEhFcEpIaAbHeTrRiHdOiB`IqC|]mBn@cCuEe@|F{BdEIdJdChGXxQo@bFk@wDc@tCbCbSkE~Jx@zCe@hFaDO}@sBg@zO|@pHtBAbD_FfGiBhAqCo@jHoDfIOxDcDrCuJaB}IhF_BdDqNL{DyC_W}c@aBhYyAjE{DvDgNwI}TaCiOnUyFNuEgDcQbPwa@q@iEzF_Hy@oQtGwBdEi@jFaGjJmFaDsIbCwFpKaGhBeD`FyBiByCfAqJcMAeDpE{NiBuGtAyFiAcQ}FgY_DoEsB{MkDuDMwIwBwMdDmTyBmXeOmm@}H{N_McByJlA_KhJiJbC{@hEx@~HkCaCsCjBoHe@qI_FaIjPcGjAcJlG_La@qD`Gc@rWuE|NwBrDkFfBmLzRkIoIqVkByIcLwUoNoLsDsLsAaDqDuUah@aKmKmOwFcHuLiP{QcGoQyJql@aOc`@uEo^kMya@mCoUmBsr@iGehAW{YxCaLAqFsDqP{B_e@}BuGwGqa@nBuWM}UcLsRyGse@gPqReK_`@oJeAqOo`@gEmSuBad@gE{SmK{McNs\oAmJRwPgFaMiFuSqJyPuDkM}AkJpAuNgCgDxAoDJ{GeJs`@yGms@`CmDDiBAvB?uB,2022-05-29,5
21,2022-05-28,07:41:42,Ride,Morning Ride,139.852,319.68333333333334,423.98333333333335,26.247600000000002,67.03200000000001,1583.6,153.8,187.0,68.5,22.0,19,146.0,0,44,44,2,3,"[51.87279129400849, -9.564772015437484]","[51.88034338876605, -9.583495175465941]",a7216318083,}kr{Hzbky@~E`t@nJza@l@jUy@pQt`@liAp@xY`[`m@nOnmAvNv_@lK~ApJr_@hQtTzFzc@dLlRwAbq@lTj}AgC`o@pKx~BpWltApe@|dBzWd\r[|S`Xdk@p\hIlk@hb@nXraB`Yxr@pF|n@IhbAtCtZtp@pwCtJ~SfG~@bEoW{@eNzDsHmCsd@xNj@hAyXdR{a@Qgc@tH{IhKyv@jJm@c@_MbDkIxb@g\dRh[zAzcA~MdsAoLhLiBrP{GtIUvb@kJhj@b@ly@xLfn@lPjUtQiAxDlClPr`@bTvQbLbd@z`@rn@hLx^pI`|@z[xaBpF|@pJlSxf@trA~Zv^jHxXtE`o@vInL~M|j@hCeIbBdBdi@xbAvShFnThSjJCtTjXbGiMrNaIl^l@fLxQcDj\lP~{AQdq@pUxo@bLnRfMpGlh@v|BmK~`AiYyCyCzLvKrXgApPfIjWfPlgBiBpQ`IpKlPhLlFn_@`FlG@fVlI}L|ZqBjDyk@{CuZbEsBwCuInKbAdKeQpXn@aBgKlIgp@jMqIbT`Cx_@nr@rImNtQQro@r{AxK~FbL`UxEsKlXeOd]}NvSmDpGqSkDsKtBaMu@qbAoMqc@WybB{Xi`BgMa[kGqn@}HqK{DiXsM_Y}x@_`@si@zBbBc_@tNsH_RgeAkIcSAmm@dHeZ}GuSaB{`@wJiJg`@c|@cd@aoA@gPcK_H}Na[~JaNtFym@cC}x@uIwt@{Pue@mLon@pHq^zA{b@qNqgA}@ea@kQai@jAef@yO_m@kFkgA_JsxDoKww@cAwp@gQ{nAqFgMuj@y]mi@}Eug@qvAnM~BhEiUvZoNjPi^bS_JkCwfArEc^a@s^}g@sfCr@c`AoHov@yQqu@}Zgw@wa@}fBg]eo@aCwq@}_@knA__@qj@qJ|WgKoBw`@ki@k_@_nAac@oFmR}q@a_@CkGz\cOoT_DbLmCeD`B`G}Px\NvUwHdImVe@eXqk@gM_F{MaT_TxHyYtq@uHf_@[pTxFdK`MrAtXsZbPfRuG~^uKhEPfTkTl\uA`QcF|A{b@eUw^jCeFba@qT|AmZySwBqSaG_FvAaNcDuM{Yk[rEsd@gAif@gFqR}NkUqHi@}JlZgIfC{EwFoPo_BeZooAwc@wa@iuAnNk[og@s^gLwk@dJcXluAeH~{@un@hWcI~RsNbLS~b@xLr{AyBt^cTlPej@e@,2022-05-28,5
